;;DESTINATION;;;;;;;;;;;;;;;;;;;;;;;
9:30;Buikslotermeer;1;4;0;2;3;1;1;8;2;0;6;5;7;12;5;6;10;1;10;7;2;4;3;2
9:45;Buikslotermeer;1;0;0;6;6;1;2;3;0;1;5;4;4;8;2;2;7;1;6;1;1;0;3;5
10:00;Buikslotermeer;1;1;1;7;4;3;3;4;1;0;2;0;2;6;5;4;0;1;3;0;1;2;0;0
10:15;Buikslotermeer;3;1;1;5;1;1;2;3;1;0;4;3;4;4;1;3;2;1;1;1;0;0;2;5
10:30;Buikslotermeer;4;0;0;2;4;1;3;3;1;1;4;2;0;4;1;1;1;0;3;4;1;2;1;1
10:45;Buikslotermeer;1;1;1;3;1;1;1;2;1;1;2;0;2;2;1;3;2;1;5;3;1;1;1;6
11:00;Buikslotermeer;3;0;0;4;0;0;1;2;1;0;4;3;3;4;1;3;4;1;2;3;1;1;1;6
11:15;Buikslotermeer;3;0;0;0;1;1;1;0;1;0;6;0;3;5;3;3;3;1;4;5;1;1;1;5
11:30;Buikslotermeer;3;2;0;7;1;2;3;2;1;0;2;2;4;4;0;4;1;0;4;5;0;1;1;2
11:45;Buikslotermeer;0;2;1;4;0;1;1;3;2;0;3;1;3;2;0;4;6;1;5;2;0;1;1;2
12:00;Buikslotermeer;3;3;1;4;5;3;3;4;1;1;1;5;2;5;6;5;5;1;5;4;1;2;0;1
12:15;Buikslotermeer;3;2;0;3;3;2;4;2;3;0;8;0;3;7;2;3;9;1;2;2;1;2;3;2
12:30;Buikslotermeer;1;0;2;1;8;4;4;0;2;1;3;2;0;6;3;2;4;1;3;7;2;0;1;8
12:45;Buikslotermeer;2;4;0;3;1;3;4;8;1;1;7;4;5;6;5;7;1;1;6;3;0;1;2;3
13:00;Buikslotermeer;1;2;1;9;8;2;4;5;1;1;7;1;0;3;3;1;2;1;1;2;3;1;0;8
13:15;Buikslotermeer;0;0;1;7;3;4;2;1;2;0;2;3;3;1;4;6;1;1;7;1;2;1;1;3
13:30;Buikslotermeer;4;1;1;0;4;2;1;5;2;0;5;3;0;1;1;0;4;1;1;1;0;1;1;2
13:45;Buikslotermeer;4;0;1;7;6;1;2;5;2;1;5;2;3;5;4;3;2;0;4;1;0;2;0;4
14:00;Buikslotermeer;2;2;0;6;2;4;1;0;1;0;2;3;1;1;3;3;6;1;3;2;0;2;1;5
14:15;Buikslotermeer;1;2;0;8;2;0;1;5;2;1;6;3;1;4;1;4;6;0;2;5;0;1;1;3
14:30;Buikslotermeer;1;1;0;8;0;3;1;5;2;0;3;0;4;4;5;5;4;0;4;1;1;1;1;5
14:45;Buikslotermeer;4;3;1;1;4;0;0;5;2;1;5;3;1;4;5;0;0;0;1;6;1;1;1;5
15:00;Buikslotermeer;3;1;0;2;5;3;3;4;2;1;2;1;0;2;3;1;3;1;5;1;0;1;2;3
15:15;Buikslotermeer;3;1;0;7;5;2;1;2;2;0;3;1;5;3;4;4;6;0;5;2;0;1;2;3
15:30;Buikslotermeer;1;1;1;1;6;2;3;3;0;0;2;3;3;2;2;1;2;0;4;0;1;0;1;3
15:45;Buikslotermeer;3;1;1;8;2;1;1;3;1;0;1;2;3;2;2;3;4;0;3;1;2;1;1;6
16:00;Buikslotermeer;6;2;2;0;1;4;2;4;5;1;13;8;5;4;2;11;6;1;4;7;1;1;3;4
16:15;Buikslotermeer;5;6;2;14;12;3;9;18;2;1;5;8;9;3;6;5;10;2;13;10;4;1;5;9
16:30;Buikslotermeer;9;5;1;0;5;4;8;3;6;2;1;11;3;6;4;2;12;1;13;11;5;0;2;5
16:45;Buikslotermeer;3;8;2;9;6;1;3;7;4;2;1;10;4;2;15;1;11;1;6;11;3;1;3;12
17:00;Buikslotermeer;1;4;1;12;1;11;2;20;4;2;19;5;6;9;4;10;18;2;15;5;1;6;6;12
17:15;Buikslotermeer;0;1;3;27;8;10;5;7;3;1;5;13;2;18;10;1;5;2;13;8;5;1;2;1
17:30;Buikslotermeer;7;5;1;9;5;12;9;13;6;2;20;7;13;16;7;3;10;3;15;12;1;7;4;9
17:45;Buikslotermeer;8;8;1;15;4;7;8;11;4;3;16;3;10;0;5;11;5;2;5;3;6;5;4;5
18:00;Buikslotermeer;2;6;2;22;22;6;9;17;4;2;11;14;18;1;16;9;9;1;1;6;7;0;7;19
18:15;Buikslotermeer;0;2;2;10;14;8;2;8;4;2;6;10;13;0;0;2;7;3;6;22;7;5;2;0
18:30;Buikslotermeer;5;2;0;8;0;1;5;5;2;1;2;1;1;9;1;0;14;2;14;2;2;3;2;3
18:45;Buikslotermeer;1;4;1;13;11;7;6;4;0;1;1;0;6;12;6;1;12;0;8;1;3;0;2;6
19:00;Buikslotermeer;3;1;1;5;4;4;2;3;3;1;6;2;4;5;6;5;7;0;9;2;3;3;1;0
19:15;Buikslotermeer;4;0;1;6;2;3;1;5;1;1;0;4;2;2;1;1;0;0;0;1;0;0;2;4
19:30;Buikslotermeer;3;1;0;8;2;1;0;0;1;0;1;4;0;2;3;2;1;0;1;0;1;1;2;5
19:45;Buikslotermeer;3;1;1;7;1;3;2;4;1;1;5;1;2;5;2;3;3;0;2;1;1;1;1;6
20:00;Buikslotermeer;2;1;1;5;1;3;1;4;1;0;0;3;0;6;3;2;2;1;5;0;2;2;1;3
20:15;Buikslotermeer;1;3;1;4;2;4;2;4;2;0;3;1;1;5;1;1;0;0;2;1;1;2;1;1
20:30;Buikslotermeer;0;0;0;3;4;1;1;3;1;1;4;0;3;3;3;4;4;0;2;2;1;0;2;4
20:45;Buikslotermeer;3;1;0;1;1;2;0;0;2;1;5;3;1;1;4;3;4;1;2;4;2;1;2;5
21:00;Buikslotermeer;0;1;1;3;1;1;2;1;1;1;0;1;1;4;1;2;3;1;0;0;0;1;1;1
21:15;Buikslotermeer;3;2;1;0;1;2;2;3;1;0;0;1;1;4;0;1;0;1;1;2;1;0;2;3
21:30;Buikslotermeer;2;2;0;3;1;1;2;1;0;0;4;0;0;1;1;2;2;1;2;2;1;1;1;1
21:45;Buikslotermeer;1;0;0;3;2;4;3;2;2;1;2;1;1;2;4;2;5;1;3;0;1;1;1;2
22:00;Buikslotermeer;1;1;1;3;3;3;2;3;1;1;4;0;4;1;1;1;0;1;1;4;0;1;0;2
22:15;Buikslotermeer;1;1;0;1;2;1;2;0;0;1;1;2;3;5;0;5;6;0;4;2;1;1;1;5
22:30;Buikslotermeer;3;0;0;5;4;2;0;4;0;1;1;3;1;4;2;2;3;0;4;3;1;2;1;1
22:45;Buikslotermeer;1;2;0;5;5;1;1;3;1;0;2;1;1;1;2;1;1;1;1;0;1;1;1;4
23:00;Buikslotermeer;1;1;0;1;2;2;1;1;1;0;3;1;1;0;1;0;1;1;0;1;0;1;1;0
23:15;Buikslotermeer;1;0;0;2;2;0;0;2;0;0;1;1;1;3;1;3;1;0;2;3;1;1;0;0
23:30;Buikslotermeer;2;0;0;4;1;0;1;2;1;0;1;0;2;0;3;1;3;1;1;2;0;0;1;3
23:45;Buikslotermeer;1;1;0;3;0;2;1;1;0;0;1;2;0;1;1;1;1;0;1;2;1;0;1;1
0:00;Centraal;0;1;0;2;0;1;0;1;0;0;1;1;0;1;1;1;1;0;1;1;1;0;0;0
0:15;Centraal;1;1;0;0;1;0;0;1;0;0;0;1;0;1;1;1;0;0;1;1;0;0;1;1
0:30;Centraal;0;0;0;0;0;0;0;1;0;0;1;1;1;1;1;0;0;0;0;1;0;0;0;1
0:45;Centraal;0;0;0;1;0;1;0;0;0;0;0;0;0;1;0;1;1;0;1;0;0;0;0;0
1:00;Centraal;0;0;0;1;0;0;0;0;0;0;1;0;0;0;0;1;1;0;1;0;0;0;0;0
1:15;Centraal;0;0;0;0;0;0;0;1;0;0;1;0;0;1;0;0;0;0;0;0;0;0;0;0
1:30;Centraal;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;1;0;1;0;0;0;0;1
1:45;Centraal;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;1;0;0;0;0;0;0;0;1
2:00;Centraal;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;1
2:15;Centraal;0;0;0;0;0;0;0;0;0;0;1;0;1;1;0;1;1;0;0;0;0;0;0;0
2:30;Centraal;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0
2:45;Centraal;0;0;0;1;0;0;0;1;0;0;0;0;0;0;1;1;0;0;1;1;0;0;0;1
3:00;Centraal;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;1;0;0;1;0;0;0;0
3:15;Centraal;0;0;0;1;1;0;0;1;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0
3:30;Centraal;0;0;0;1;0;0;0;0;0;0;1;0;0;0;0;0;1;0;1;0;0;0;0;1
3:45;Centraal;0;0;0;1;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;1
4:00;Centraal;0;0;0;1;0;0;0;0;0;0;0;0;0;1;1;1;0;0;1;0;0;0;0;0
4:15;Centraal;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;1;0;0;0;0
4:30;Centraal;0;0;0;0;1;0;0;0;0;0;1;0;0;1;0;0;0;0;0;0;0;0;0;0
4:45;Centraal;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;1;1;0;0;0;0
5:00;Centraal;0;0;0;0;1;0;0;0;0;0;1;0;0;1;0;0;1;0;1;1;0;0;0;0
5:15;Centraal;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0
5:30;Centraal;0;0;0;0;1;0;0;0;0;0;0;0;0;1;1;0;0;0;0;1;0;0;0;1
5:45;Centraal;0;0;0;0;1;0;0;1;0;0;0;0;1;0;1;0;1;0;0;0;0;0;0;0
6:00;Centraal;0;0;0;0;1;0;0;0;0;0;0;0;1;0;0;0;1;0;0;0;0;0;0;0
6:15;Centraal;0;0;0;0;0;0;0;1;0;0;1;0;0;1;0;0;0;0;0;0;0;0;0;0
6:30;Centraal;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
6:45;Centraal;1;0;0;0;1;0;0;0;0;0;1;0;0;0;1;1;2;0;0;1;0;0;0;0
7:00;Centraal;1;1;0;1;1;0;0;0;0;0;2;2;2;3;1;2;1;0;1;0;1;0;0;1
7:15;Centraal;1;0;1;3;0;2;1;1;0;1;4;4;2;3;3;2;0;0;1;4;0;2;0;5
7:30;Centraal;4;1;1;6;6;2;4;7;1;1;4;8;7;2;1;8;6;0;12;14;1;1;3;7
7:45;Centraal;0;5;2;2;6;2;4;16;0;3;9;8;15;7;5;12;8;1;9;24;2;0;4;15
8:00;Centraal;2;4;2;10;2;5;5;12;4;1;7;2;3;11;15;3;5;1;0;21;3;0;2;18
8:15;Centraal;4;5;2;21;4;1;3;18;3;3;2;6;13;1;0;2;2;0;11;4;0;7;6;3
8:30;Centraal;13;10;0;11;16;9;6;11;7;2;6;5;13;6;10;6;11;1;5;3;2;2;2;3
8:45;Centraal;12;7;1;10;15;6;8;5;4;1;15;13;2;20;11;17;16;1;12;5;3;2;5;13
9:00;Centraal;7;9;3;26;24;6;11;16;3;2;12;8;7;16;16;16;16;4;5;15;2;5;2;20
9:15;Centraal;8;1;1;11;4;6;0;0;1;1;12;10;4;2;3;12;6;0;5;10;1;2;2;9
9:30;Centraal;1;6;1;9;3;4;3;4;3;1;9;6;2;4;5;8;6;1;0;6;3;3;2;2
9:45;Centraal;2;4;1;6;1;5;2;8;1;1;6;6;6;0;4;3;4;0;4;2;3;3;1;7
10:00;Centraal;4;3;0;3;1;3;1;4;1;0;2;2;0;2;2;3;3;1;0;1;2;0;2;1
10:15;Centraal;3;2;0;6;6;3;2;2;0;0;1;4;2;5;5;2;2;0;2;1;2;1;1;2
10:30;Centraal;3;2;0;6;2;1;1;1;2;1;3;0;1;3;4;1;4;1;0;2;1;1;0;5
10:45;Centraal;2;1;0;4;5;2;1;5;1;1;2;2;2;2;5;4;6;0;3;4;1;1;0;5
11:00;Centraal;2;1;0;5;5;1;2;5;1;1;1;3;2;1;3;2;3;0;2;4;1;2;2;3
11:15;Centraal;2;0;0;8;5;2;2;2;1;0;4;3;2;4;0;3;5;1;4;1;1;1;1;1
11:30;Centraal;2;2;0;0;1;4;0;0;1;0;5;2;2;3;3;0;3;0;0;0;0;2;1;5
11:45;Centraal;2;2;0;5;1;3;0;1;2;1;3;2;1;5;1;0;2;1;3;0;1;0;1;6
12:00;Centraal;1;3;1;6;4;4;2;0;2;1;2;3;4;5;0;2;2;0;0;1;1;2;1;2
12:15;Centraal;1;1;1;9;7;4;2;8;2;1;2;4;7;3;1;2;7;1;3;9;1;3;2;8
12:30;Centraal;2;3;0;3;4;4;4;3;2;1;7;3;3;7;1;5;6;0;1;9;1;2;3;7
12:45;Centraal;0;3;1;10;2;4;2;4;1;1;3;1;7;8;4;7;0;1;4;7;0;2;1;8
13:00;Centraal;2;4;1;8;7;2;4;1;2;1;4;2;6;7;1;6;6;1;8;8;2;3;3;4
13:15;Centraal;1;1;1;3;7;2;1;3;2;0;1;4;4;6;6;3;7;1;7;1;2;2;1;5
13:30;Centraal;0;1;1;3;3;2;1;4;1;1;5;3;4;3;0;2;2;1;3;6;1;1;0;5
13:45;Centraal;0;1;0;7;3;1;1;1;1;1;6;0;4;5;3;3;1;1;4;5;1;1;2;4
14:00;Centraal;1;3;1;7;6;4;1;3;1;0;3;0;1;5;2;5;5;0;3;3;0;0;0;6
14:15;Centraal;2;1;0;4;5;3;1;2;1;0;4;2;2;4;4;5;5;0;2;0;0;2;0;1
14:30;Centraal;3;3;0;6;5;4;3;5;0;0;3;4;3;3;3;3;5;1;6;3;0;0;1;1
14:45;Centraal;0;2;0;5;0;3;2;5;1;0;3;2;3;1;0;2;5;1;5;0;1;1;2;5
15:00;Centraal;4;2;0;2;3;3;0;4;2;0;6;4;2;1;2;2;1;1;1;4;0;0;1;5
15:15;Centraal;3;2;0;3;1;1;2;3;1;0;6;2;4;1;2;2;2;0;4;3;2;2;1;5
15:30;Centraal;1;3;0;4;0;3;0;3;1;0;2;2;0;3;1;0;5;1;4;1;0;1;1;5
15:45;Centraal;1;0;1;4;6;0;3;6;1;1;0;0;3;2;1;0;1;0;4;1;1;2;1;5
16:00;Centraal;8;0;1;19;13;7;1;7;1;2;9;7;9;6;10;3;15;0;13;13;4;1;5;15
16:15;Centraal;2;4;1;14;10;0;5;2;3;3;2;9;10;2;5;6;11;3;6;2;5;3;2;7
16:30;Centraal;8;2;2;13;8;9;6;18;4;2;6;4;8;14;14;10;14;3;2;9;1;3;3;4
16:45;Centraal;5;9;1;2;18;3;5;8;1;3;7;7;2;5;9;10;15;1;4;6;2;4;5;4
17:00;Centraal;3;0;1;4;5;2;6;5;1;2;4;2;8;6;9;12;19;2;6;1;7;4;5;21
17:15;Centraal;5;9;3;12;6;4;6;1;3;2;18;3;3;12;2;17;10;3;5;12;4;2;3;6
17:30;Centraal;5;2;1;26;16;4;3;17;2;0;7;0;4;7;1;15;7;2;7;17;1;6;1;12
17:45;Centraal;2;4;3;9;20;13;8;7;4;0;2;7;0;13;17;1;1;2;3;12;0;6;3;1
18:00;Centraal;2;1;3;0;14;6;9;11;4;3;4;1;2;13;18;18;4;1;14;16;7;1;5;16
18:15;Centraal;9;0;4;8;7;3;8;5;3;2;15;12;17;21;5;6;6;1;8;5;6;0;7;14
18:30;Centraal;6;3;1;2;5;1;4;0;4;2;11;8;11;8;4;4;13;3;7;11;1;2;3;12
18:45;Centraal;1;1;1;10;10;1;2;7;3;1;2;1;3;6;6;4;9;2;7;3;1;4;1;0
19:00;Centraal;1;4;1;12;9;4;4;1;3;1;2;2;3;5;0;2;9;1;1;5;1;2;1;4
19:15;Centraal;1;1;0;4;4;3;1;2;2;0;1;1;1;5;4;4;4;0;5;1;2;2;2;2
19:30;Centraal;1;3;0;0;3;0;1;3;1;1;4;4;2;0;0;2;4;0;5;0;2;0;0;0
19:45;Centraal;1;2;1;7;1;2;2;5;1;1;3;3;2;2;3;1;5;1;2;5;0;2;1;3
20:00;Centraal;4;3;1;4;5;4;0;1;1;1;5;0;5;2;4;5;5;0;6;1;1;1;2;0
20:15;Centraal;1;1;0;2;4;0;2;2;1;0;0;1;0;0;5;1;3;0;4;6;1;1;0;4
20:30;Centraal;3;0;0;1;1;0;1;2;0;0;2;2;2;1;4;0;1;1;3;4;1;1;1;4
20:45;Centraal;3;0;0;4;4;1;2;4;1;1;2;1;4;3;4;4;1;0;1;1;2;1;1;2
21:00;Centraal;2;2;1;5;3;0;2;2;1;0;1;1;2;4;4;2;3;0;3;4;0;1;1;0
21:15;Centraal;0;2;0;1;1;1;2;3;0;0;2;1;2;3;3;1;4;0;4;5;1;2;1;2
21:30;Centraal;2;1;1;4;2;1;0;3;0;0;0;2;2;2;1;1;1;1;4;0;0;1;1;4
21:45;Centraal;2;3;1;1;1;2;3;6;0;0;0;2;1;4;2;3;5;0;2;0;0;0;1;5
22:00;Centraal;2;2;1;7;1;2;3;1;1;1;5;2;1;2;4;3;6;1;4;0;0;0;0;6
22:15;Centraal;2;2;1;2;0;1;1;0;0;0;2;0;1;3;2;1;3;0;6;3;1;2;2;4
22:30;Centraal;0;1;1;3;2;3;1;3;2;0;3;2;1;4;3;3;4;1;2;2;1;1;1;0
22:45;Centraal;1;1;1;3;1;2;1;2;0;0;0;1;3;0;2;4;0;1;3;0;0;0;1;3
23:00;Centraal;2;0;0;3;1;0;2;4;1;0;0;2;1;3;1;3;4;0;2;3;1;0;0;3
23:15;Centraal;2;1;0;4;0;1;1;3;1;0;0;1;1;1;2;1;1;0;2;3;1;0;1;1
23:30;Centraal;0;1;0;4;1;2;1;1;0;0;2;1;1;3;1;1;2;0;1;3;1;0;0;2
23:45;Centraal;0;0;0;2;3;0;0;2;1;0;2;0;1;2;2;1;2;0;0;0;1;0;0;2
0:00;Dam;0;1;0;1;1;1;0;1;0;0;1;0;1;0;2;1;2;0;2;1;1;1;1;0
0:15;Dam;1;0;0;1;1;1;0;0;0;0;0;0;1;1;0;1;1;0;1;0;0;1;0;1
0:30;Dam;1;0;0;1;0;0;0;1;0;0;0;0;1;1;1;0;1;0;0;0;0;0;0;1
0:45;Dam;0;0;0;0;1;0;0;1;0;0;0;0;1;1;1;1;0;0;1;0;0;0;0;0
1:00;Dam;0;0;0;1;1;0;0;1;0;0;1;0;0;1;0;1;0;0;1;0;0;0;0;0
1:15;Dam;0;0;0;0;1;0;0;0;0;0;0;0;1;0;1;0;1;0;0;0;0;0;0;0
1:30;Dam;0;0;0;0;1;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0
1:45;Dam;0;0;0;0;0;0;0;1;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0
2:00;Dam;0;0;0;0;1;0;0;0;0;0;1;0;0;0;1;0;0;0;0;0;0;0;0;1
2:15;Dam;0;0;0;1;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2:30;Dam;0;0;0;0;0;0;0;1;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0
2:45;Dam;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;1
3:00;Dam;0;0;0;0;1;0;0;0;0;0;1;0;0;0;0;0;0;0;0;1;0;0;0;1
3:15;Dam;0;0;0;0;0;0;0;0;0;0;1;0;0;1;0;0;0;0;0;0;0;0;0;0
3:30;Dam;0;0;0;0;1;0;0;0;0;0;0;0;1;0;0;1;0;0;0;0;0;0;0;1
3:45;Dam;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;1;0;0;0;0
4:00;Dam;0;0;0;1;0;0;0;1;0;0;1;0;0;0;1;1;0;0;0;0;0;0;0;1
4:15;Dam;0;0;0;0;1;0;0;1;0;0;1;0;1;1;0;0;0;0;0;0;0;0;0;0
4:30;Dam;0;0;0;1;0;0;0;1;0;0;1;0;0;1;0;0;0;0;0;0;0;0;0;1
4:45;Dam;0;0;0;0;1;0;0;0;0;0;0;0;1;1;1;0;0;0;0;1;0;0;0;0
5:00;Dam;0;0;0;0;0;0;0;0;0;0;0;0;0;1;1;0;0;0;1;0;0;0;0;1
5:15;Dam;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
5:30;Dam;0;0;0;0;1;0;0;0;0;0;0;0;1;0;0;1;1;0;0;1;0;0;0;1
5:45;Dam;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0
6:00;Dam;0;0;0;1;0;0;0;0;0;0;1;0;0;0;1;0;1;0;1;0;0;0;0;0
6:15;Dam;0;0;0;0;1;0;0;0;0;0;0;0;0;1;0;0;0;0;0;1;0;0;0;0
6:30;Dam;0;0;0;0;1;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1
6:45;Dam;1;0;0;1;1;1;0;1;0;0;0;0;1;1;1;0;1;0;2;1;0;0;0;1
7:00;Dam;1;0;0;1;2;1;1;3;0;0;1;1;1;2;1;1;2;0;2;2;0;0;1;3
7:15;Dam;3;1;0;3;5;2;2;5;0;0;3;1;4;0;4;5;1;1;3;4;1;1;1;4
7:30;Dam;6;2;2;20;4;2;2;11;5;1;0;4;10;9;4;2;4;1;0;5;5;4;4;13
7:45;Dam;4;7;3;5;6;7;7;21;4;1;13;10;13;5;3;3;10;3;5;20;6;1;8;2
8:00;Dam;8;4;2;24;10;11;9;18;7;2;21;8;7;19;12;2;7;2;11;21;0;6;1;17
8:15;Dam;0;2;2;9;2;3;2;17;6;3;4;7;7;8;13;10;15;2;15;1;1;4;0;0
8:30;Dam;8;1;3;14;6;3;3;20;0;1;3;0;7;2;13;1;1;3;14;2;7;4;6;12
8:45;Dam;11;5;2;16;10;4;6;4;2;3;2;3;0;22;17;3;1;3;12;20;6;7;3;7
9:00;Dam;15;9;1;25;16;14;1;12;5;2;20;11;14;7;16;19;1;1;2;16;4;7;6;22
9:15;Dam;7;6;2;7;6;2;2;6;4;1;4;6;10;4;12;5;1;1;9;5;5;5;0;1
9:30;Dam;3;2;0;7;11;1;2;4;4;2;10;8;3;8;4;1;6;1;7;10;1;3;0;12
9:45;Dam;6;2;0;8;3;1;3;4;3;2;8;3;1;6;5;0;7;1;9;1;0;3;2;2
10:00;Dam;0;2;0;4;6;3;1;0;1;0;2;3;4;3;3;0;5;1;5;6;0;2;1;1
10:15;Dam;0;1;1;1;5;3;3;0;2;0;5;2;5;3;4;5;5;1;6;5;0;1;2;3
10:30;Dam;3;2;0;3;1;0;0;6;1;1;2;1;1;4;1;4;4;1;3;4;0;2;1;4
10:45;Dam;3;0;0;2;3;1;2;5;0;1;4;2;1;0;5;1;2;0;2;3;2;1;1;2
11:00;Dam;3;1;1;1;1;2;1;4;2;1;6;0;4;5;1;1;2;0;5;4;0;1;0;4
11:15;Dam;4;0;0;3;4;2;2;4;1;0;5;1;5;6;2;4;5;0;6;4;1;2;2;4
11:30;Dam;1;0;1;6;4;1;1;2;2;0;0;1;4;2;0;1;4;1;6;2;1;1;2;0
11:45;Dam;4;0;1;1;0;1;1;1;0;1;1;3;1;0;3;2;5;0;6;6;1;1;1;0
12:00;Dam;1;3;0;3;2;5;1;1;1;0;0;4;1;1;1;1;2;1;1;6;2;2;1;3
12:15;Dam;1;2;1;3;5;6;0;2;1;1;6;2;6;3;1;0;3;0;5;4;2;1;0;5
12:30;Dam;1;3;0;8;8;1;4;2;3;1;4;0;0;2;6;7;5;0;0;5;1;1;2;3
12:45;Dam;1;0;1;0;4;2;4;7;3;1;6;1;3;2;7;7;5;1;7;5;2;0;2;8
13:00;Dam;6;1;1;2;5;6;0;3;1;1;4;1;6;8;5;4;3;1;4;4;1;1;1;5
13:15;Dam;1;3;1;9;1;4;3;7;0;1;3;4;3;4;5;0;2;0;1;2;1;1;2;7
13:30;Dam;1;0;1;7;2;2;0;0;1;0;1;1;1;5;1;3;6;0;3;1;0;2;2;5
13:45;Dam;2;3;0;6;1;3;2;3;1;0;5;2;2;4;4;3;2;1;1;2;1;0;1;5
14:00;Dam;0;2;0;3;6;1;3;3;1;0;6;3;2;4;0;3;4;0;3;3;0;0;0;2
14:15;Dam;1;1;0;6;1;3;0;3;1;0;6;1;3;4;4;3;5;0;4;4;2;2;2;5
14:30;Dam;0;2;1;3;4;0;0;4;1;1;4;1;3;3;3;2;2;0;2;0;1;0;1;5
14:45;Dam;4;1;1;7;6;4;2;1;1;1;2;3;5;4;4;1;5;0;0;5;1;1;0;2
15:00;Dam;2;1;0;8;2;2;2;0;0;1;4;0;1;1;4;5;5;0;1;5;1;0;1;3
15:15;Dam;2;1;0;3;5;0;2;3;1;1;5;2;4;2;3;1;1;0;2;1;2;0;0;0
15:30;Dam;3;0;1;4;6;3;0;0;0;0;5;2;2;4;2;2;5;1;3;0;1;0;0;5
15:45;Dam;1;3;0;7;4;3;1;3;0;0;5;3;2;6;0;1;4;1;3;2;1;0;1;0
16:00;Dam;5;7;2;14;0;7;5;2;3;0;4;9;4;3;0;12;9;2;9;5;1;0;5;7
16:15;Dam;7;8;1;16;4;4;7;17;2;2;9;1;12;4;5;3;8;1;15;15;1;4;2;10
16:30;Dam;1;9;2;16;8;7;5;18;4;2;1;10;14;8;11;9;17;3;5;8;1;1;4;1
16:45;Dam;0;1;1;10;15;5;5;7;3;1;2;9;0;15;15;11;17;2;4;5;2;4;1;4
17:00;Dam;8;6;2;23;15;5;4;18;0;1;15;7;7;19;3;16;6;3;0;4;7;1;1;12
17:15;Dam;1;1;1;17;7;3;0;3;1;1;12;1;13;19;14;3;19;3;0;20;5;1;1;20
17:30;Dam;6;6;2;12;13;11;3;7;3;2;8;2;6;8;2;6;19;2;2;15;5;3;4;15
17:45;Dam;12;6;0;21;19;12;6;4;6;2;12;12;16;4;10;11;13;0;13;1;0;5;2;14
18:00;Dam;3;7;2;6;1;0;0;21;2;3;12;2;9;14;11;17;4;4;5;8;4;6;3;22
18:15;Dam;16;2;2;6;15;15;12;17;3;2;20;11;2;18;12;17;17;0;10;17;4;3;4;20
18:30;Dam;1;3;0;16;9;4;5;11;4;1;8;10;11;2;3;10;5;0;12;2;4;1;4;9
18:45;Dam;1;5;1;2;2;6;0;1;3;2;2;6;4;7;4;9;1;1;3;6;2;1;1;1
19:00;Dam;3;3;0;7;3;4;3;1;1;0;1;2;5;6;3;2;4;2;0;1;2;0;1;3
19:15;Dam;2;0;0;3;2;2;2;1;0;1;3;2;0;2;4;4;6;1;3;4;0;1;1;4
19:30;Dam;1;3;1;0;3;4;1;2;1;1;1;4;3;5;4;2;1;0;6;4;1;0;0;4
19:45;Dam;3;3;1;1;5;1;0;2;2;1;3;1;2;5;1;3;4;0;4;5;2;2;1;4
20:00;Dam;1;2;1;2;3;2;2;3;0;1;4;3;3;4;2;0;1;1;0;2;2;1;1;1
20:15;Dam;1;1;0;3;5;1;1;3;0;0;4;4;1;3;1;2;1;1;4;0;0;2;1;0
20:30;Dam;1;2;0;4;2;2;2;2;1;1;3;1;1;3;4;2;4;0;4;5;1;0;1;3
20:45;Dam;0;2;1;0;4;2;1;5;0;1;1;1;4;2;1;4;1;0;3;4;1;1;1;2
21:00;Dam;3;2;1;2;4;2;1;3;1;1;2;1;3;3;3;3;0;0;0;1;1;0;2;2
21:15;Dam;1;2;1;4;2;1;2;2;1;1;4;2;3;4;1;0;4;0;4;3;1;1;1;0
21:30;Dam;1;1;0;0;4;0;2;3;1;1;4;1;0;2;1;2;1;0;3;3;0;1;1;0
21:45;Dam;1;2;1;8;3;2;1;3;2;1;4;2;2;4;5;4;3;0;1;1;2;2;1;2
